#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         LWS>Living With a Star
#     SOURCE_NAME                     PSP>Parker Solar Probe
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     DATA_TYPE                       L3i>Solar Wind Ion velocity moments and fits
#     DESCRIPTOR                      SWP_SPC>Solar Wind Electrons Alphas and Protons / Solar Probe Cup
#     FILE_NAMING_CONVENTION          source_descriptor_datatype_yyyyMMdd
#     DATA_VERSION                    01
#     PI_NAME                         Justin C. Kasper
#     PI_AFFILIATION                  University of Michigan
#     TEXT                            This file includes the densities, vector velocities, and scalar (radial component)                     
#     TEXT                             temperatures of the solar wind protons measured by the Solar Probe Cup (SPC).                         
#     TEXT                             These are determined both by a direct computation of the velocity moments of                          
#     TEXT                             the reduced distribution function and by attempting to fit the primary peak                           
#                                      in the ion I(V) curve with a Maxwellian model.                                                        
#                                     When such fitting is successful, the data set also includes Maxwellian model                           
#                                      fits to the alpha-particle (He++) and tertiary (usually proton beam or shoulder)                      
#                                      populations.                                                                                          
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     LOGICAL_SOURCE                  psp_swp_spc_l3i
#     LOGICAL_FILE_ID                 psp_swp_spc_l3i_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Parker Solar Probe/SWEAP/SPC level 3 ion data
#     TIME_RESOLUTION                 variable
#     RULES_OF_USE                    NASA open data policy applies. Consultation with the instrument team is strongly                       
#                                      recommended.                                                                                          
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Thu Jan 20 14:38:22 2022
#     ACKNOWLEDGEMENT                 This project acknowledges the Parker Solar Probe SWEAP instrument team and the                         
#                                      SWEAP science data center for providing these solar wind plasma measurements.                         
#     MODS                            2018-12-04: CDF skeleton created (MLS)
#                                     2019-01-20: expanded data quality flags, variable notes
#                                     2019-01-28: modified to include RTN reference frame
#                                     2019-07-23: minor modifications for spdf compliance
#                                     2019-08-20: minor modifications for spdf compliance
#                                     2019-10-01: corrections to axis label fields, expanded var_notes
#                                     2019-11-04: contracted calibration file variables to global attribute
#                                     2019-10-31: inclusion of standalone general_flag variable
#     LINK_TITLE                      Space Science Reviews
#                                     Data Link
#     LINK_TEXT                       SWEAP instrument paper at
#                                     Smithsonian Astrophysical Observatory SWEAP
#     HTTP_LINK                       https://link.springer.com/article/10.1007/s11214-015-0206-3
#                                     http://sweap.cfa.harvard.edu/Data.html
#                                     spase://NASA/NumericalData/ParkerSolarProbe/SWEAP/SPC/Level3/SolarWindMomentsFits/PT0.2185S            
#     CALIBRATIONS_USED               psp_swp_spc_calfiles_spc_uvphithetalookup_20190819
#                                     psp_swp_spc_calfiles_sensorgainoffsets_20190618_v02
#                                     psp_swp_spc_calfiles_sensorcrosstalk_20190210_v00
#                                     psp_swp_spc_calfiles_raytracesim_20181219_v00
#                                     psp_swp_spc_calfiles_dVthermalcorrection_20181217_v00
#                                     psp_swp_spc_calfiles_mvind2volt_20180801
#                                     psp_swp_spc_calfiles_effectiveAreaTable_v00
#     CDAWEB_PARENTS                  psp_swp_spc_l3i_00000000_v01
#                                     psp_swp_spc_l3i_20181120_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF TT2000 time [ns]
#       NOTES:  Spacecraft ephemeris time, expressed as the number of nanoseconds since J2000 (2000-01-01T12:00:00.000000000) with leap seconds included.    Please refer to CDF TT2000 documentation with regards to this convention.  This time corresponds to the first measurement of the spectrum. Owing to frequent changes in the operating mode, this is usually NOT regular cadence.
#  2. Primary proton population density, from 1-dimensional Maxwellian fitting. (Only Good Quality)
#       NOTES:  The strongest signal peak, which generally corresponds to the bulk proton population in the solar wind, is fit to a convected Maxwellian model.
#  3. ---> 1-sigma error
#       NOTES:  This uncertainty may be invalid when the Maxwellian is a poor model for the data. Refer to the data quality flags.  This variable reflects *precision* uncertainty from fitting, summed in quadrature with the *accuracy* uncertainy associated with the absolute responses of the SPC sensors.
#
EPOCH                          NP1_FIT NP1_FIT_UNCERTAINTY
Year____Secs-of-year (Good_Qs)_cm^{-3}   (Good_Qs)_cm^{-3}
2018 27922005.170347      -1.00000E+31        -1.00000E+31
2018 27922033.132406           22.9759             1.35702
2018 27922061.094466           20.6396            0.564715
2018 27922089.056546           19.3530             1.33661
2018 27922117.018605      -1.00000E+31        -1.00000E+31
2018 27922144.980645      -1.00000E+31        -1.00000E+31
2018 27922172.942724           18.8316             1.90807
2018 27922200.904784      -1.00000E+31        -1.00000E+31
2018 27922228.866844      -1.00000E+31        -1.00000E+31
2018 27922256.828923      -1.00000E+31        -1.00000E+31
2018 27922284.790983           24.7163             1.89546
2018 27922312.753042           21.5291             1.73841
2018 27922340.715102      -1.00000E+31        -1.00000E+31
2018 27922368.677162           21.4058            0.971949
2018 27922396.639241           20.9390            0.935476
2018 27922424.601301           20.5845            0.917523
2018 27922452.563361           22.0003            0.503754
2018 27922480.525420      -1.00000E+31        -1.00000E+31
2018 27922508.487480      -1.00000E+31        -1.00000E+31
2018 27922536.449559           22.9732             3.25486
2018 27922564.411619      -1.00000E+31        -1.00000E+31
2018 27922592.373679           24.3171             2.92818
2018 27922620.335738           20.4808             7.62092
2018 27922648.297798           19.8594             7.02186
2018 27922676.259858           23.4437             2.56440
2018 27922704.221937      -1.00000E+31        -1.00000E+31
2018 27922732.183997           23.0788             2.65426
2018 27922760.146056           25.1308             5.51925
2018 27922788.108116           21.4291             5.41209
2018 27922816.070176      -1.00000E+31        -1.00000E+31
2018 27922844.032255           25.8019             3.18780
2018 27922871.994315      -1.00000E+31        -1.00000E+31
2018 27922899.956374           18.5635             6.37967
2018 27922927.918434           26.8439             3.18093
2018 27922955.880494           20.5903             5.59028
2018 27922983.842573           27.8296             2.91598
2018 27923011.804633           30.2057             2.98311
2018 27923039.766692           23.0254             3.99147
2018 27923067.728752           25.2535             3.57329
2018 27923095.690812           22.2454             1.98159
2018 27923123.652891      -1.00000E+31        -1.00000E+31
2018 27923151.614951      -1.00000E+31        -1.00000E+31
2018 27923179.577010      -1.00000E+31        -1.00000E+31
2018 27923207.539070           23.1143             2.85640
2018 27923235.501130           27.1220             2.77006
2018 27923263.463189      -1.00000E+31        -1.00000E+31
2018 27923291.425269      -1.00000E+31        -1.00000E+31
2018 27923319.387329      -1.00000E+31        -1.00000E+31
2018 27923347.349388      -1.00000E+31        -1.00000E+31
2018 27923375.311448           21.6840             2.76408
2018 27923403.273507      -1.00000E+31        -1.00000E+31
2018 27923431.235587      -1.00000E+31        -1.00000E+31
2018 27923459.197647           20.5015             1.64271
2018 27923487.159706           24.3205             2.34647
2018 27923515.121766           24.1824             3.23996
2018 27923543.083826           26.0696             1.68085
2018 27923571.045905           23.0073             1.29363
2018 27923599.007965      -1.00000E+31        -1.00000E+31
2018 27923626.970024           26.0641             2.92056
2018 27923654.932084      -1.00000E+31        -1.00000E+31
2018 27923682.894144      -1.00000E+31        -1.00000E+31
2018 27923710.856203      -1.00000E+31        -1.00000E+31
2018 27923738.818283           23.1363             2.74228
2018 27923766.780342      -1.00000E+31        -1.00000E+31
2018 27923794.742402      -1.00000E+31        -1.00000E+31
2018 27923822.704462      -1.00000E+31        -1.00000E+31
2018 27923850.666521           23.6531             1.53677
2018 27923878.628601      -1.00000E+31        -1.00000E+31
2018 27923906.590661           24.2268             1.05370
2018 27923934.552720      -1.00000E+31        -1.00000E+31
2018 27923962.514780           22.8208             1.59886
2018 27923990.476839           25.9146             2.42184
2018 27924018.438919      -1.00000E+31        -1.00000E+31
2018 27924046.400979           23.3762             3.87792
2018 27924074.363038      -1.00000E+31        -1.00000E+31
2018 27924102.325098      -1.00000E+31        -1.00000E+31
2018 27924130.287157      -1.00000E+31        -1.00000E+31
2018 27924158.249217           22.2394             1.87450
2018 27924186.211297      -1.00000E+31        -1.00000E+31
2018 27924214.173356           24.2154             5.48007
2018 27924242.135416           20.2311             2.82031
2018 27924270.097475      -1.00000E+31        -1.00000E+31
2018 27924298.059535      -1.00000E+31        -1.00000E+31
2018 27924326.021615      -1.00000E+31        -1.00000E+31
2018 27924353.983674      -1.00000E+31        -1.00000E+31
2018 27924381.945734      -1.00000E+31        -1.00000E+31
2018 27924409.907794      -1.00000E+31        -1.00000E+31
2018 27924437.869853      -1.00000E+31        -1.00000E+31
2018 27924465.831933      -1.00000E+31        -1.00000E+31
2018 27924493.793992      -1.00000E+31        -1.00000E+31
2018 27924521.756032           21.3127            0.332351
2018 27924549.718112           21.6413             1.33543
2018 27924577.680171      -1.00000E+31        -1.00000E+31
2018 27924605.642251      -1.00000E+31        -1.00000E+31
2018 27924633.604310      -1.00000E+31        -1.00000E+31
2018 27924661.566350           20.8646             1.83452
2018 27924689.528430           22.5523             1.62918
2018 27924717.490489           18.9175             2.76429
2018 27924745.452549           20.1033             1.52901
2018 27924773.414628      -1.00000E+31        -1.00000E+31
2018 27924801.376668           21.5406             1.23779
2018 27924829.338748      -1.00000E+31        -1.00000E+31
2018 27924857.300807           21.0943             1.25487
2018 27924885.262867           20.0052             2.94554
2018 27924913.224947      -1.00000E+31        -1.00000E+31
2018 27924941.186986      -1.00000E+31        -1.00000E+31
2018 27924969.149066           22.1352             1.33186
2018 27924997.111126      -1.00000E+31        -1.00000E+31
2018 27925025.073185           20.3598            0.930862
2018 27925053.035265           21.8000            0.887635
2018 27925080.997304           22.4679             2.62416
2018 27925108.959364           22.4961             4.38631
2018 27925136.921443           21.3861             2.45770
2018 27925164.883503           23.5923             4.07676
2018 27925192.845563      -1.00000E+31        -1.00000E+31
2018 27925220.807642      -1.00000E+31        -1.00000E+31
2018 27925248.769682           21.2214             5.26237
2018 27925276.731762           26.3026             2.64618
2018 27925304.693821           26.6386             3.06863
2018 27925332.655881           18.4370             1.04395
2018 27925360.617940           18.7740             1.24802
2018 27925388.580000           18.4227             2.48938
2018 27925416.542080      -1.00000E+31        -1.00000E+31
2018 27925444.504139           19.6371            0.939524
2018 27925472.466199      -1.00000E+31        -1.00000E+31
2018 27925500.428259           23.0534             1.98164
2018 27925528.390318      -1.00000E+31        -1.00000E+31
2018 27925556.352378           19.7904             5.03625
2018 27925584.314457           19.9576            0.855399
2018 27925612.276517           17.9137             1.61848
2018 27925640.238577           19.4945             1.28611
2018 27925668.200636           21.0142             1.25113
2018 27925696.162696           21.4472             1.03887
2018 27925724.124775           21.4466             2.29672
2018 27925752.086835           21.4067             2.00477
2018 27925780.048894           19.3949             2.23279
2018 27925808.010954      -1.00000E+31        -1.00000E+31
2018 27925835.973014           20.6014             1.39851
2018 27925863.935093           21.4701             2.45582
2018 27925891.897153           22.2883            0.788142
2018 27925919.859193      -1.00000E+31        -1.00000E+31
2018 27925947.821252           21.9274            0.719373
2018 27925975.783332           21.4616             1.43307
2018 27926003.745392           24.0353             1.38884
2018 27926031.707451      -1.00000E+31        -1.00000E+31
2018 27926059.669511           20.0412             1.75538
2018 27926087.631590           22.2008             1.15857
2018 27926115.593650           21.2163             1.54445
2018 27926143.555710           21.7712             3.39461
2018 27926171.517769      -1.00000E+31        -1.00000E+31
2018 27926199.479829           17.8965             1.87026
2018 27926227.441908           20.0188             2.86720
2018 27926255.403968           18.3088             3.54450
2018 27926283.366028           17.9976             2.44348
2018 27926311.328087      -1.00000E+31        -1.00000E+31
2018 27926339.290147           19.3591             2.78956
2018 27926367.252226           21.0305             2.58495
2018 27926395.214286           23.6466             1.36227
2018 27926423.176346           22.6337             2.99264
2018 27926451.138405           22.1417             2.30225
2018 27926479.100465           21.1295             4.35541
2018 27926507.062525      -1.00000E+31        -1.00000E+31
2018 27926535.024604           20.1587             1.77031
2018 27926562.986664           19.7421             2.54288
2018 27926590.948723      -1.00000E+31        -1.00000E+31
2018 27926618.910783           20.3144             2.53992
2018 27926646.872843           20.3284             2.03273
2018 27926674.834922           22.1978             1.62175
2018 27926702.796982           19.6974             1.24855
2018 27926730.759041      -1.00000E+31        -1.00000E+31
2018 27926758.721101      -1.00000E+31        -1.00000E+31
2018 27926786.683161      -1.00000E+31        -1.00000E+31
2018 27926814.645240           22.4006             2.06004
2018 27926842.607280      -1.00000E+31        -1.00000E+31
2018 27926870.569340      -1.00000E+31        -1.00000E+31
2018 27926898.531419      -1.00000E+31        -1.00000E+31
2018 27926926.493479      -1.00000E+31        -1.00000E+31
2018 27926954.455538      -1.00000E+31        -1.00000E+31
2018 27926982.417598      -1.00000E+31        -1.00000E+31
2018 27927010.379658           19.3215             1.62668
2018 27927038.341737           21.0171             1.45645
2018 27927066.303797           22.0833             1.84941
2018 27927094.265856      -1.00000E+31        -1.00000E+31
2018 27927122.227916           21.2183             1.65992
2018 27927150.189976           21.5979            0.797274
2018 27927178.152055      -1.00000E+31        -1.00000E+31
2018 27927206.114115           22.3609             2.66096
2018 27927234.076174           18.7488             3.40215
2018 27927262.038234           20.5055             1.51952
2018 27927290.000294      -1.00000E+31        -1.00000E+31
2018 27927317.962353           19.6304             2.47498
2018 27927345.924433           19.9481             1.42448
2018 27927373.886492      -1.00000E+31        -1.00000E+31
2018 27927401.848552           23.2070             1.36060
2018 27927429.810612      -1.00000E+31        -1.00000E+31
2018 27927457.772672           21.3719             3.30569
2018 27927485.734751           20.7908             1.36421
2018 27927513.696791      -1.00000E+31        -1.00000E+31
2018 27927541.658870           19.6379             2.16454
2018 27927569.620930      -1.00000E+31        -1.00000E+31
2018 27927597.582989      -1.00000E+31        -1.00000E+31
2018 27927625.545069           20.1967             2.24246
2018 27927653.507109           21.0768             1.05575
2018 27927681.469168           20.9282             1.52837
2018 27927709.431248      -1.00000E+31        -1.00000E+31
2018 27927737.393308      -1.00000E+31        -1.00000E+31
2018 27927765.355387      -1.00000E+31        -1.00000E+31
2018 27927793.317427           22.1790            0.748079
2018 27927821.279486           21.0869             1.31780
2018 27927849.241566           21.2687             2.65049
2018 27927877.203626           19.4842             1.38188
2018 27927905.165685      -1.00000E+31        -1.00000E+31
2018 27927933.127745           19.2721             1.78388
2018 27927961.089805           20.2285             4.07594
2018 27927989.051884           17.0207             1.99349
2018 27928017.013944           21.9908            0.952698
2018 27928044.976003      -1.00000E+31        -1.00000E+31
2018 27928072.938063           19.8063             1.27296
2018 27928100.900123           20.6781             1.63842
2018 27928128.862202      -1.00000E+31        -1.00000E+31
2018 27928156.824262           34.4746             7.65469
2018 27928184.786321      -1.00000E+31        -1.00000E+31
2018 27928212.748381           19.7701            0.724557
2018 27928240.710440           21.4804             1.72048
2018 27928268.672500      -1.00000E+31        -1.00000E+31
2018 27928296.634580           19.4376             1.87624
2018 27928324.596619      -1.00000E+31        -1.00000E+31
2018 27928352.558699           21.1950             1.95594
2018 27928380.520759      -1.00000E+31        -1.00000E+31
2018 27928408.482818           21.1980             2.01600
2018 27928436.444898           19.4675             2.88339
2018 27928464.406937           17.2758             1.45901
2018 27928492.369017           17.2729             2.61717
2018 27928520.331077           18.0029             2.23210
2018 27928548.293136           20.2072             1.34093
2018 27928576.255216      -1.00000E+31        -1.00000E+31
2018 27928604.217256           18.3897             3.70238
2018 27928632.179335           22.4940             2.68141
2018 27928660.141395           19.8604             2.97510
2018 27928688.103454      -1.00000E+31        -1.00000E+31
2018 27928716.065534           20.9522             2.17250
2018 27928744.027574           20.6802             1.60537
2018 27928771.989633           22.4039             2.87383
2018 27928799.951713           18.4581             1.35820
2018 27928827.913772      -1.00000E+31        -1.00000E+31
2018 27928855.875832           15.4764             3.41263
2018 27928883.837892      -1.00000E+31        -1.00000E+31
2018 27928911.799951           20.3568             1.09644
2018 27928939.762031           20.7068             2.95172
2018 27928967.724091      -1.00000E+31        -1.00000E+31
2018 27928995.686130      -1.00000E+31        -1.00000E+31
2018 27929023.648210           21.4693             3.43340
2018 27929051.610269           19.9273             3.05930
2018 27929079.572329           17.8354             2.11638
2018 27929107.534409           26.2776             2.12037
2018 27929135.496448      -1.00000E+31        -1.00000E+31
2018 27929163.458528           23.1009             2.93415
2018 27929191.420587           17.6015             2.42549
2018 27929219.382647           18.1589             3.32003
2018 27929247.344727           20.6180             3.31386
2018 27929275.306766           22.1467             4.04348
2018 27929303.268846           20.8621             1.36259
2018 27929331.230905           20.0774             2.83721
2018 27929359.192965           21.4093             4.11248
2018 27929387.155045           22.0289             1.39533
2018 27929415.117084           20.1160             2.82962
2018 27929443.079164           18.7965             2.99231
2018 27929471.041224           20.0497             3.82457
2018 27929499.003283           20.0258             3.12007
2018 27929526.965363      -1.00000E+31        -1.00000E+31
2018 27929554.927403           20.6237             2.28548
2018 27929582.889462           19.2047             1.13510
2018 27929610.851542      -1.00000E+31        -1.00000E+31
2018 27929638.813601      -1.00000E+31        -1.00000E+31
2018 27929666.775661           19.7186             2.56029
2018 27929694.737720           16.9968             3.40003
2018 27929722.699780           20.6186             1.15426
2018 27929750.661860      -1.00000E+31        -1.00000E+31
2018 27929778.623919           20.3776             1.76469
2018 27929806.585979           18.8258             1.22026
2018 27929834.548038           16.0639             3.12020
2018 27929862.510098           21.1293             2.36636
2018 27929890.472178           19.5810             4.56078
2018 27929918.434237      -1.00000E+31        -1.00000E+31
2018 27929946.396277      -1.00000E+31        -1.00000E+31
2018 27929974.358357           18.4206             3.31939
2018 27930002.320416           17.5755             2.21460
2018 27930030.282496      -1.00000E+31        -1.00000E+31
2018 27930058.244555           17.2281             1.04447
2018 27930086.206595      -1.00000E+31        -1.00000E+31
2018 27930114.168675           22.9676             2.16944
2018 27930142.130734      -1.00000E+31        -1.00000E+31
2018 27930170.092794           21.1657             1.54769
2018 27930198.054873      -1.00000E+31        -1.00000E+31
2018 27930226.016913      -1.00000E+31        -1.00000E+31
2018 27930253.978993           18.7097             2.58749
2018 27930281.941052           17.2961             2.69360
2018 27930309.903112           18.3726             1.04458
2018 27930337.865172           22.6660             3.36800
2018 27930365.827231           21.8134             1.65324
2018 27930393.789311           20.7035             1.28380
2018 27930421.751370           18.7645             4.82820
2018 27930449.713430           18.2118             3.94682
2018 27930477.675490      -1.00000E+31        -1.00000E+31
2018 27930505.637549           20.1743             2.58320
2018 27930533.599609      -1.00000E+31        -1.00000E+31
2018 27930561.561689           17.7699             1.43242
2018 27930589.523748           20.5624             1.58044
2018 27930617.485808           19.5442             2.88789
2018 27930645.447867      -1.00000E+31        -1.00000E+31
2018 27930673.409927      -1.00000E+31        -1.00000E+31
2018 27930701.372007      -1.00000E+31        -1.00000E+31
2018 27930729.334046           18.5238             2.61428
2018 27930757.296126           17.4377             2.58487
2018 27930785.258185      -1.00000E+31        -1.00000E+31
2018 27930813.220245           21.0569             4.65766
2018 27930841.182325           16.1825             3.17716
2018 27930869.144364           17.4766             3.21888
2018 27930897.106424      -1.00000E+31        -1.00000E+31
2018 27930925.068503           18.8605             2.90662
2018 27930953.030563      -1.00000E+31        -1.00000E+31
2018 27930980.992623           17.0646             2.45316
2018 27931008.954682           15.7402             4.18623
2018 27931036.916742           19.1613             2.00511
2018 27931064.878822           19.9063             1.37570
2018 27931092.840881      -1.00000E+31        -1.00000E+31
2018 27931120.802941      -1.00000E+31        -1.00000E+31
2018 27931148.765000           17.2072            0.982059
2018 27931176.727060      -1.00000E+31        -1.00000E+31
2018 27931204.689140           16.9764            0.561640
2018 27931232.651179      -1.00000E+31        -1.00000E+31
2018 27931260.613239      -1.00000E+31        -1.00000E+31
2018 27931288.575318           19.5230             1.16628
2018 27931316.537378      -1.00000E+31        -1.00000E+31
2018 27931344.499438           21.2262             14.4914
2018 27931372.461497      -1.00000E+31        -1.00000E+31
2018 27931400.423557           18.6543             1.63335
2018 27931428.385636           19.9993             2.10376
2018 27931456.347696      -1.00000E+31        -1.00000E+31
2018 27931484.309756      -1.00000E+31        -1.00000E+31
2018 27931512.271815           20.1198             1.97507
2018 27931540.233875      -1.00000E+31        -1.00000E+31
2018 27931568.195955      -1.00000E+31        -1.00000E+31
2018 27931596.158014           26.8033        -1.00000E+31
2018 27931624.120054      -1.00000E+31        -1.00000E+31
2018 27931652.082133      -1.00000E+31        -1.00000E+31
2018 27931680.044193           19.1930        -1.00000E+31
2018 27931708.006273      -1.00000E+31        -1.00000E+31
2018 27931735.968332           19.9430             3.08381
2018 27931763.930372           27.1394        -1.00000E+31
2018 27931791.892451           19.9150             1.45301
2018 27931819.854511      -1.00000E+31        -1.00000E+31
2018 27931847.816571           19.6071             2.53000
2018 27931875.778630           16.5796             2.75247
2018 27931903.740690           15.2177             3.92370
2018 27931931.702770      -1.00000E+31        -1.00000E+31
2018 27931959.664829           20.3733             2.01899
2018 27931987.626889           18.3431             3.34208
2018 27932015.588948           17.4029             2.06071
2018 27932043.551008           18.2834             2.92026
2018 27932071.513088      -1.00000E+31        -1.00000E+31
2018 27932099.475147           20.7946             3.24970
2018 27932127.437187      -1.00000E+31        -1.00000E+31
2018 27932155.399266           26.1352             3.78466
2018 27932183.361326           18.5040             2.10685
2018 27932211.323386           22.0069             1.55530
2018 27932239.285445           17.3557             1.03811
2018 27932267.247505           19.4226             1.51999
2018 27932295.209585           22.4829             1.45052
2018 27932323.171644           19.3012             2.62173
2018 27932351.133704           23.7605             2.52160
2018 27932379.095763      -1.00000E+31        -1.00000E+31
2018 27932407.057823           22.8761             1.98417
2018 27932435.019903           19.4178             2.10284
2018 27932462.981962           20.1862             2.45541
2018 27932490.944022           21.3783             1.57222
2018 27932518.906081           22.2848             3.27486
2018 27932546.868141           19.1759             2.05760
2018 27932574.830221           19.5594             1.09706
2018 27932602.792260           19.4535             1.94613
2018 27932630.754320      -1.00000E+31        -1.00000E+31
2018 27932658.716400           17.3203             2.62179
2018 27932686.678459           16.5840             2.51582
2018 27932714.640519           21.6510             2.34832
2018 27932742.602578           22.3711             1.17092
2018 27932770.564638           20.3990             1.83149
2018 27932798.526718           21.8981             3.40233
2018 27932826.488777           21.7213             1.53605
2018 27932854.450837           19.9803             2.06403
2018 27932882.412896           22.5066             1.33184
2018 27932910.374956           18.6722             1.78572
2018 27932938.337016           20.3107             1.03045
2018 27932966.299075           20.5499             1.54082
2018 27932994.261135           18.9129             2.67055
2018 27933022.223214           17.5440             1.22340
2018 27933050.185274           17.8969             2.14480
2018 27933078.147334           18.7623             2.49339
2018 27933106.109393           17.4838             2.48879
2018 27933134.071453           20.2929             2.36205
2018 27933162.033533           20.6808             1.55501
2018 27933189.995592           20.9977             2.49616
2018 27933217.957652           18.1939             2.62375
2018 27933245.919711      -1.00000E+31        -1.00000E+31
2018 27933273.881771      -1.00000E+31        -1.00000E+31
2018 27933301.843851      -1.00000E+31        -1.00000E+31
2018 27933329.805890           17.1805             2.47822
2018 27933357.767950           21.8895            0.876695
2018 27933385.730029           21.3566            0.902721
2018 27933413.692089           19.4221             1.92886
2018 27933441.654149           21.6424             1.46332
2018 27933469.616208           22.3665             2.33635
2018 27933497.578268           19.6890             2.04316
2018 27933525.540348           19.9777             3.59320
2018 27933553.502387      -1.00000E+31        -1.00000E+31
2018 27933581.464467           16.5540             3.21138
2018 27933609.426526      -1.00000E+31        -1.00000E+31
2018 27933637.388586           17.5913             3.17086
2018 27933665.350646           18.5730             1.28805
2018 27933693.312705           17.5157             3.05629
2018 27933721.274765           17.3672             3.22967
2018 27933749.236844           19.0102             1.74411
2018 27933777.198884           19.9837             2.30126
2018 27933805.160964      -1.00000E+31        -1.00000E+31
2018 27933833.123023           19.7980             3.94703
2018 27933861.085083           17.4151             3.93911
2018 27933889.047143           19.1420             1.41497
2018 27933917.009202           21.9063             2.87415
2018 27933944.971282           19.9853             3.03886
2018 27933972.933321           18.2457             2.28675
2018 27934000.895401           17.0820             2.87384
2018 27934028.857461           16.9071             3.71626
2018 27934056.819520           18.9562             2.20707
2018 27934084.781580           20.0905             5.35848
2018 27934112.743639           17.0423             3.25753
2018 27934140.705699           20.1875             1.87847
2018 27934168.667779      -1.00000E+31        -1.00000E+31
2018 27934196.629818           18.3747             1.81953
2018 27934224.591898      -1.00000E+31        -1.00000E+31
2018 27934252.553958           19.7090             3.97791
2018 27934280.516017           21.0842             3.32222
2018 27934308.478057           19.8284             2.43279
2018 27934336.440136           23.5160             2.68716
2018 27934364.402216           25.0484             2.64492
2018 27934392.364256           21.7627             1.98364
2018 27934420.326315           20.0642             3.37742
2018 27934448.288395      -1.00000E+31        -1.00000E+31
2018 27934476.250454      -1.00000E+31        -1.00000E+31
2018 27934504.212514      -1.00000E+31        -1.00000E+31
2018 27934532.174574           16.8379             3.42140
2018 27934560.136633           21.8906             2.59085
2018 27934588.098693           19.4760             3.83469
2018 27934616.060753           21.1070             3.24624
2018 27934644.022832           19.7205             5.95393
2018 27934671.984892           19.3043             3.80481
2018 27934699.946931      -1.00000E+31        -1.00000E+31
2018 27934727.909011           17.8360             4.04276
2018 27934755.871070           19.8956             2.17410
2018 27934783.833130           21.6730             3.51338
2018 27934811.795190           21.0666             1.39306
2018 27934839.757249           17.9140             3.01700
2018 27934867.719329           19.3473             1.02216
2018 27934895.681369           22.5807             2.25643
2018 27934923.643448           17.6025             3.37378
2018 27934951.605508           20.7630             3.14585
2018 27934979.567568           17.1327             1.68749
2018 27935007.529627           18.4779             3.22306
2018 27935035.491687           21.6012             3.53494
2018 27935063.453766           18.2240             2.44521
2018 27935091.415806           19.0919             4.57521
2018 27935119.377865           31.0619        -1.00000E+31
2018 27935147.339945      -1.00000E+31        -1.00000E+31
2018 27935175.301985           19.4234             3.29753
2018 27935203.264064           17.5854            0.958737
2018 27935231.226124      -1.00000E+31        -1.00000E+31
2018 27935259.188184           18.8722             1.72335
2018 27935287.150243           18.7563             4.25990
2018 27935315.112303      -1.00000E+31        -1.00000E+31
2018 27935343.074382      -1.00000E+31        -1.00000E+31
2018 27935371.036422           24.4336             2.92062
2018 27935398.998482      -1.00000E+31        -1.00000E+31
2018 27935426.960561      -1.00000E+31        -1.00000E+31
2018 27935454.922621           20.6997             3.07495
2018 27935482.884680      -1.00000E+31        -1.00000E+31
2018 27935510.846740      -1.00000E+31        -1.00000E+31
2018 27935538.808800      -1.00000E+31        -1.00000E+31
2018 27935566.770859      -1.00000E+31        -1.00000E+31
2018 27935594.732919           19.7693             2.52347
2018 27935622.694999      -1.00000E+31        -1.00000E+31
2018 27935650.657038      -1.00000E+31        -1.00000E+31
2018 27935678.619118           23.1289             2.98684
2018 27935706.581177      -1.00000E+31        -1.00000E+31
2018 27935734.543237           20.3071             3.77347
2018 27935762.505297      -1.00000E+31        -1.00000E+31
2018 27935790.467356      -1.00000E+31        -1.00000E+31
2018 27935818.429416      -1.00000E+31        -1.00000E+31
2018 27935846.391475      -1.00000E+31        -1.00000E+31
2018 27935874.353535      -1.00000E+31        -1.00000E+31
2018 27935902.315615           22.0816             4.81419
2018 27935930.277654           18.2329             6.50389
2018 27935958.239734           15.9400             5.90070
2018 27935986.201794      -1.00000E+31        -1.00000E+31
2018 27936014.163853           16.8407             4.63941
2018 27936042.125913      -1.00000E+31        -1.00000E+31
2018 27936070.087972      -1.00000E+31        -1.00000E+31
2018 27936098.050032      -1.00000E+31        -1.00000E+31
2018 27936126.012092           18.0635             4.10479
2018 27936153.974151           22.0631             5.58681
2018 27936181.936231           18.8754             3.97905
2018 27936209.898270           20.7018             4.11171
2018 27936237.860350           15.9899        -1.00000E+31
2018 27936265.822410           19.7545             4.37949
2018 27936293.784469           18.2396             4.55870
2018 27936321.746529           16.0920             4.99091
2018 27936349.708588           15.2912             4.56171
2018 27936377.670648           18.4565             3.46431
2018 27936405.632708      -1.00000E+31        -1.00000E+31
2018 27936433.594767      -1.00000E+31        -1.00000E+31
2018 27936461.556847           16.7456             4.88952
2018 27936489.518887           17.5855        -1.00000E+31
