#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         LWS>Living With a Star
#     SOURCE_NAME                     PSP>Parker Solar Probe
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     DATA_TYPE                       L3i>Solar Wind Ion velocity moments and fits
#     DESCRIPTOR                      SWP_SPC>Solar Wind Electrons Alphas and Protons / Solar Probe Cup
#     FILE_NAMING_CONVENTION          source_descriptor_datatype_yyyyMMdd
#     DATA_VERSION                    01
#     PI_NAME                         Justin C. Kasper
#     PI_AFFILIATION                  University of Michigan
#     TEXT                            This file includes the densities, vector velocities, and scalar (radial component)                     
#     TEXT                             temperatures of the solar wind protons measured by the Solar Probe Cup (SPC).                         
#     TEXT                             These are determined both by a direct computation of the velocity moments of                          
#     TEXT                             the reduced distribution function and by attempting to fit the primary peak                           
#                                      in the ion I(V) curve with a Maxwellian model.                                                        
#                                     When such fitting is successful, the data set also includes Maxwellian model                           
#                                      fits to the alpha-particle (He++) and tertiary (usually proton beam or shoulder)                      
#                                      populations.                                                                                          
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     LOGICAL_SOURCE                  psp_swp_spc_l3i
#     LOGICAL_FILE_ID                 psp_swp_spc_l3i_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Parker Solar Probe/SWEAP/SPC level 3 ion data
#     TIME_RESOLUTION                 variable
#     RULES_OF_USE                    NASA open data policy applies. Consultation with the instrument team is strongly                       
#                                      recommended.                                                                                          
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Thu Jan 20 14:38:22 2022
#     ACKNOWLEDGEMENT                 This project acknowledges the Parker Solar Probe SWEAP instrument team and the                         
#                                      SWEAP science data center for providing these solar wind plasma measurements.                         
#     MODS                            2018-12-04: CDF skeleton created (MLS)
#                                     2019-01-20: expanded data quality flags, variable notes
#                                     2019-01-28: modified to include RTN reference frame
#                                     2019-07-23: minor modifications for spdf compliance
#                                     2019-08-20: minor modifications for spdf compliance
#                                     2019-10-01: corrections to axis label fields, expanded var_notes
#                                     2019-11-04: contracted calibration file variables to global attribute
#                                     2019-10-31: inclusion of standalone general_flag variable
#     LINK_TITLE                      Space Science Reviews
#                                     Data Link
#     LINK_TEXT                       SWEAP instrument paper at
#                                     Smithsonian Astrophysical Observatory SWEAP
#     HTTP_LINK                       https://link.springer.com/article/10.1007/s11214-015-0206-3
#                                     http://sweap.cfa.harvard.edu/Data.html
#                                     spase://NASA/NumericalData/ParkerSolarProbe/SWEAP/SPC/Level3/SolarWindMomentsFits/PT0.2185S            
#     CALIBRATIONS_USED               psp_swp_spc_calfiles_spc_uvphithetalookup_20190819
#                                     psp_swp_spc_calfiles_sensorgainoffsets_20190618_v02
#                                     psp_swp_spc_calfiles_sensorcrosstalk_20190210_v00
#                                     psp_swp_spc_calfiles_raytracesim_20181219_v00
#                                     psp_swp_spc_calfiles_dVthermalcorrection_20181217_v00
#                                     psp_swp_spc_calfiles_mvind2volt_20180801
#                                     psp_swp_spc_calfiles_effectiveAreaTable_v00
#     CDAWEB_PARENTS                  psp_swp_spc_l3i_00000000_v01
#                                     psp_swp_spc_l3i_20181120_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF TT2000 time [ns]
#       NOTES:  Spacecraft ephemeris time, expressed as the number of nanoseconds since J2000 (2000-01-01T12:00:00.000000000) with leap seconds included.    Please refer to CDF TT2000 documentation with regards to this convention.  This time corresponds to the first measurement of the spectrum. Owing to frequent changes in the operating mode, this is usually NOT regular cadence.
#  2. Proton bulk velocity from the 1st moment of the reduced distribution function in [inertial] RTN coordinate system (Only Good Quality)
#       NOTES:  This moment is a model-independant estimate of the proton bulk speed, but it is subject to confusion with alpha particles when present. Error bars represent estimated upper and lower limits.
#  3. ---> lower uncertainty
#       NOTES:  This moment is a model-independant estimate of the proton most-probable thermal speed, but it is subject to confusion with alpha particles when present. Error bars represent estimated upper and lower limits.
#  4. ---> upper uncertainty
#       NOTES:  This moment is a model-independant estimate of the proton most-probable thermal speed, but it is subject to confusion with alpha particles when present. Error bars represent estimated upper and lower limits.
#
EPOCH                         VP_MOMENT_R          VP_MOMENT_T          VP_MOMENT_N VP_MOMENT_R_DELTALOW VP_MOMENT_T_DELTALOW VP_MOMENT_N_DELTALOW VP_MOMENT_R_DELTAHIGH VP_MOMENT_T_DELTAHIGH VP_MOMENT_N_DELTAHIGH
                                   (@_1_)               (@_2_)               (@_3_)               (@_1_)               (@_2_)               (@_3_)                (@_1_)                (@_2_)                (@_3_)
2018 27916776.264419              588.900              34.7966              8.48621              106.218              9.24610              8.83194               106.218               9.24610               8.83194
2018 27916804.226479         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27916832.188558         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27916860.150618         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27916888.112678              618.922              16.0595              16.8985              109.840              15.6029              14.8591               109.840               15.6029               14.8591
2018 27916916.074737         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27916944.036797         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27916971.998876              533.018              35.4163             -20.9960              77.0909              32.0129              30.9647               77.0909               32.0129               30.9647
2018 27916999.960936         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917027.922996              517.906              2.21838             -78.9163              54.3465              25.5048              27.6278               54.3465               25.5048               27.6278
2018 27917055.885075         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917083.847115         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917111.809174         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917139.771254              493.244             -47.4066             -53.4584              38.3404              37.6305              35.3206               38.3404               37.6305               35.3206
2018 27917167.733314         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917195.695373              528.525              26.8520             -53.4424              54.5356              18.1982              22.0460               54.5356               18.1982               22.0460
2018 27917223.657453              522.792              21.5640             -60.3188              80.4411              49.6270              52.5234               80.4411               49.6270               52.5234
2018 27917251.619492              549.454              29.9273             -40.9955              64.2150              118.763              118.913               64.2150               118.763               118.913
2018 27917279.581572         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917307.543632              536.722              21.3655             -58.3177              81.8042              22.9928              25.9225               81.8042               22.9928               25.9225
2018 27917335.505691         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917363.467771         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917391.429831         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917419.391890         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917447.353950              505.759              3.93714             -54.2785              60.7825              25.3781              27.3190               60.7825               25.3781               27.3190
2018 27917475.316009         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917503.278089         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917531.240149              497.272              18.5341             -45.8066              35.4641              26.0083              21.1087               35.4641               26.0083               21.1087
2018 27917559.202208              496.142              25.6951             -44.7117              54.6451              28.1911              31.8281               54.6451               28.1911               31.8281
2018 27917587.164288              494.658              6.40605             -42.7234              42.0422              55.8066              57.5767               42.0422               55.8066               57.5767
2018 27917615.126327         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917643.088407         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917671.050467         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917699.012526              507.741              38.0712             -33.6008              64.8630              12.3997              11.3594               64.8630               12.3997               11.3594
2018 27917726.974606         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917754.936665         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917782.898705              506.663              31.8531             -26.4605              72.8867              62.0425              62.6887               72.8867               62.0425               62.6887
2018 27917810.860785         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917838.822844         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917866.784904              515.362              37.2905             -9.84239              78.5499              8.23066              14.8382               78.5499               8.23066               14.8382
2018 27917894.746984         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917922.709043         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917950.671103         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27917978.633163         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918006.595222         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918034.557302         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918062.519361              574.270              29.6378              37.8914              110.564              14.1316              19.6443               110.564               14.1316               19.6443
2018 27918090.481421              469.699             -28.8142             -40.6363              81.8280              45.5886              40.1991               81.8280               45.5886               40.1991
2018 27918118.443501         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918146.405540         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918174.367620              489.080              5.60095              35.9518              47.3151              29.2686              25.9032               47.3151               29.2686               25.9032
2018 27918202.329679              481.444             -1.57355              6.48316              44.1488              23.9902              19.8451               44.1488               23.9902               19.8451
2018 27918230.291739              489.951              1.35339              3.46982              43.7860              34.2184              31.8796               43.7860               34.2184               31.8796
2018 27918258.253819              486.554              15.5666              11.9569              35.9779              26.9494              24.9261               35.9779               26.9494               24.9261
2018 27918286.215878              484.406              4.62846              41.2394              24.6949              27.8114              21.7389               24.6949               27.8114               21.7389
2018 27918314.177918              479.816              7.20968              13.0957              46.5154              24.3352              22.9175               46.5154               24.3352               22.9175
2018 27918342.139997              486.276              22.3494             0.952473              43.0446              52.1426              51.8065               43.0446               52.1426               51.8065
2018 27918370.102057              488.828            -0.108265              1.81463              33.3840              23.7577              25.3658               33.3840               23.7577               25.3658
2018 27918398.064117              493.779             -23.5469             -47.4303              63.0178              35.2378              36.2946               63.0178               35.2378               36.2946
2018 27918426.026196              490.771             -10.7586             -35.4852              48.6548              25.8148              23.3863               48.6548               25.8148               23.3863
2018 27918453.988256              487.913             -26.4747             -25.2125              64.0328              34.4996              32.0314               64.0328               34.4996               32.0314
2018 27918481.950315              492.877             -19.0155             -46.0442              35.3939              34.6936              33.5380               35.3939               34.6936               33.5380
2018 27918509.912375         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918537.874435         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918565.836514              511.194             -9.66209             -63.7001              39.4131              23.7134              22.2189               39.4131               23.7134               22.2189
2018 27918593.798574              508.892             -3.67044             -63.4845              56.3277              35.1344              36.4617               56.3277               35.1344               36.4617
2018 27918621.760634              513.178              4.90392             -50.7547              61.5816              25.6594              27.2024               61.5816               25.6594               27.2024
2018 27918649.722693              510.361              20.5058             -36.5731              28.1706              12.9438              13.0752               28.1706               12.9438               13.0752
2018 27918677.684753              490.018              2.76465              30.0012              52.0460              24.0280              21.5499               52.0460               24.0280               21.5499
2018 27918705.646832              476.356             -38.7940              8.22381              39.4182              27.4490              22.4772               39.4182               27.4490               22.4772
2018 27918733.608892         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918761.570952              482.267             -53.5156              11.0478              28.9900              32.3606              29.9537               28.9900               32.3606               29.9537
2018 27918789.533031              475.407             -58.3851              15.0672              20.9850              33.3083              29.3195               20.9850               33.3083               29.3195
2018 27918817.495091              471.769             -60.7609             -26.1886              34.5770              30.6346              25.6677               34.5770               30.6346               25.6677
2018 27918845.457130              473.120             -34.0165             -11.8944              36.7624              25.1096              19.6658               36.7624               25.1096               19.6658
2018 27918873.419210              471.620             -23.0774             -6.17377              55.9662              34.4055              29.7470               55.9662               34.4055               29.7470
2018 27918901.381270         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27918929.343329              482.983              12.4755             -12.4922              24.1434              18.2128              22.6990               24.1434               18.2128               22.6990
2018 27918957.305409              490.863              12.1634             -31.5397              44.0993              53.0750              52.9511               44.0993               53.0750               52.9511
2018 27918985.267469         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919013.229528              473.506              11.9744             -12.4598              52.6790              27.9687              16.2035               52.6790               27.9687               16.2035
2018 27919041.191588              491.833              34.9804             -6.87210              33.7901              26.8681              7.53857               33.7901               26.8681               7.53857
2018 27919069.153647         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919097.115727         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919125.077787         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919153.039846              488.908              34.5161            -0.638851              66.5306              19.4453              9.14416               66.5306               19.4453               9.14416
2018 27919181.001906         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919208.963965         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919236.926045         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919264.888105              497.291              47.1323              34.4165              74.7270              32.0503              33.8137               74.7270               32.0503               33.8137
2018 27919292.850164              515.051              29.0394              9.35646              63.6771              15.2155              16.0188               63.6771               15.2155               16.0188
2018 27919320.812244              500.256              17.4716             -16.4247              52.5220              15.4647              15.0084               52.5220               15.4647               15.0084
2018 27919348.774283              488.008              23.0963              10.6627              42.9954              24.3686              25.2713               42.9954               24.3686               25.2713
2018 27919376.736343         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919404.698423              496.610              27.5579             -11.5803              43.9292              17.6449              16.7123               43.9292               17.6449               16.7123
2018 27919432.660482              497.823              37.4756             -13.6286              27.8135              6.99776              2.62607               27.8135               6.99776               2.62607
2018 27919460.622542         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919488.584622         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919516.546661              504.909              31.8784             -1.81685              67.8056              14.4991              9.46181               67.8056               14.4991               9.46181
2018 27919544.508741              508.785              37.1403             0.623723              48.5865              5.13120              4.23876               48.5865               5.13120               4.23876
2018 27919572.470800         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919600.432860              499.646              26.2743             -4.08012              44.5907              26.4217              28.0769               44.5907               26.4217               28.0769
2018 27919628.394940              513.241              22.6398              3.16944              51.9353              17.9419              18.6902               51.9353               17.9419               18.6902
2018 27919656.356999              484.775              10.1384             -7.78060              61.3144              36.8844              33.2765               61.3144               36.8844               33.2765
2018 27919684.319059         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919712.281118         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919740.243178              537.882              18.9002              39.4362              49.8888              21.1217              21.3994               49.8888               21.1217               21.3994
2018 27919768.205258         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919796.167317              520.662              31.4931              10.7284              66.8871              112.876              113.332               66.8871               112.876               113.332
2018 27919824.129377              527.806              30.2593             -26.5042              57.8768              32.5439              33.0018               57.8768               32.5439               33.0018
2018 27919852.091437              543.369              13.5303             -46.9942              74.3731              27.8115              30.0189               74.3731               27.8115               30.0189
2018 27919880.053496              540.879              12.6411             -70.4292              75.0058              20.0423              24.8827               75.0058               20.0423               24.8827
2018 27919908.015576              518.980             -24.9334             -71.8283              57.6984              31.1215              30.9184               57.6984               31.1215               30.9184
2018 27919935.977635              514.309             -3.67681             -57.2771              47.8819              22.5654              24.6501               47.8819               22.5654               24.6501
2018 27919963.939695         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27919991.901755         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920019.863834         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920047.825874         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920075.787954              488.605             -55.5684             -29.7341              35.3532              40.1147              38.3513               35.3532               40.1147               38.3513
2018 27920103.750013         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920131.712073         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920159.674152              506.246             -37.9732             -63.9955              56.5461              47.2221              45.2832               56.5461               47.2221               45.2832
2018 27920187.636192              467.813             -33.1385             -49.3025              15.7576              20.2890              23.0997               15.7576               20.2890               23.0997
2018 27920215.598272         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920243.560331         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920271.522391         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920299.484470         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920327.446530              554.098              43.1914              17.8063              77.7115              21.3364              22.5222               77.7115               21.3364               22.5222
2018 27920355.408589         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920383.370649         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920411.332709              517.288              46.1510             -3.47347              56.8183              61.7518              61.7909               56.8183               61.7518               61.7909
2018 27920439.294788              535.594              33.5959             -17.3611              81.7347              16.1684              16.5843               81.7347               16.1684               16.5843
2018 27920467.256848         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920495.218908              510.831              42.7645             -19.2773              73.1350              113.065              113.316               73.1350               113.065               113.316
2018 27920523.180967              493.305              40.9372              14.2129              42.6756              16.4551              13.4531               42.6756               16.4551               13.4531
2018 27920551.143027         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920579.105086              494.015              23.3949             -51.0405              33.6747              23.9119              25.1967               33.6747               23.9119               25.1967
2018 27920607.067166         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920635.029226         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920662.991285              506.169              33.4963             -41.3548              33.5223              16.2074              18.0607               33.5223               16.2074               18.0607
2018 27920690.953345              513.925              44.4165              16.8748              43.3477              31.0608              31.1711               43.3477               31.0608               31.1711
2018 27920718.915405         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920746.877484              509.091              41.0577             -25.7876              58.1827              9.72715              11.6744               58.1827               9.72715               11.6744
2018 27920774.839544              499.773              40.4806             -50.4307              47.5227              11.3306              10.8970               47.5227               11.3306               10.8970
2018 27920802.801603         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920830.763663         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920858.725723         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920886.687802         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920914.649862              459.326             -6.95778              12.8909              60.8895              39.7218              34.7754               60.8895               39.7218               34.7754
2018 27920942.611922         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27920970.574001              463.688              2.53899            -0.433611              10.4356              16.9764              16.0531               10.4356               16.9764               16.0531
2018 27920998.536041         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27921026.498120         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27921054.460180              495.823              18.3256              48.2039              50.2201              28.3175              29.5302               50.2201               28.3175               29.5302
2018 27921082.422240              498.257              7.35914              58.6042              45.9277              24.7576              27.9235               45.9277               24.7576               27.9235
2018 27921110.384319         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27921138.346379         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31         -1.00000E+31          -1.00000E+31          -1.00000E+31          -1.00000E+31
2018 27921166.308418              496.073              16.8937              50.3960              69.1600              19.7152              27.9317               69.1600               19.7152               27.9317
2018 27921194.270498              494.021             -18.7596              74.3469              65.2145              29.8227              34.7319               65.2145               29.8227               34.7319
2018 27921222.232558              505.786             -17.4696              77.5162              50.2246              25.7626              29.5218               50.2246               25.7626               29.5218
2018 27921250.194617              465.269              17.8884              11.6660              19.4543              20.0450              15.2050               19.4543               20.0450               15.2050
