#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         LWS>Living With a Star
#     SOURCE_NAME                     PSP>Parker Solar Probe
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     DATA_TYPE                       L3i>Solar Wind Ion velocity moments and fits
#     DESCRIPTOR                      SWP_SPC>Solar Wind Electrons Alphas and Protons / Solar Probe Cup
#     FILE_NAMING_CONVENTION          source_descriptor_datatype_yyyyMMdd
#     DATA_VERSION                    01
#     PI_NAME                         Justin C. Kasper
#     PI_AFFILIATION                  University of Michigan
#     TEXT                            This file includes the densities, vector velocities, and scalar (radial component)                     
#     TEXT                             temperatures of the solar wind protons measured by the Solar Probe Cup (SPC).                         
#     TEXT                             These are determined both by a direct computation of the velocity moments of                          
#     TEXT                             the reduced distribution function and by attempting to fit the primary peak                           
#                                      in the ion I(V) curve with a Maxwellian model.                                                        
#                                     When such fitting is successful, the data set also includes Maxwellian model                           
#                                      fits to the alpha-particle (He++) and tertiary (usually proton beam or shoulder)                      
#                                      populations.                                                                                          
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     LOGICAL_SOURCE                  psp_swp_spc_l3i
#     LOGICAL_FILE_ID                 psp_swp_spc_l3i_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Parker Solar Probe/SWEAP/SPC level 3 ion data
#     TIME_RESOLUTION                 variable
#     RULES_OF_USE                    NASA open data policy applies. Consultation with the instrument team is strongly                       
#                                      recommended.                                                                                          
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Thu Jan 20 14:38:22 2022
#     ACKNOWLEDGEMENT                 This project acknowledges the Parker Solar Probe SWEAP instrument team and the                         
#                                      SWEAP science data center for providing these solar wind plasma measurements.                         
#     MODS                            2018-12-04: CDF skeleton created (MLS)
#                                     2019-01-20: expanded data quality flags, variable notes
#                                     2019-01-28: modified to include RTN reference frame
#                                     2019-07-23: minor modifications for spdf compliance
#                                     2019-08-20: minor modifications for spdf compliance
#                                     2019-10-01: corrections to axis label fields, expanded var_notes
#                                     2019-11-04: contracted calibration file variables to global attribute
#                                     2019-10-31: inclusion of standalone general_flag variable
#     LINK_TITLE                      Space Science Reviews
#                                     Data Link
#     LINK_TEXT                       SWEAP instrument paper at
#                                     Smithsonian Astrophysical Observatory SWEAP
#     HTTP_LINK                       https://link.springer.com/article/10.1007/s11214-015-0206-3
#                                     http://sweap.cfa.harvard.edu/Data.html
#                                     spase://NASA/NumericalData/ParkerSolarProbe/SWEAP/SPC/Level3/SolarWindMomentsFits/PT0.2185S            
#     CALIBRATIONS_USED               psp_swp_spc_calfiles_spc_uvphithetalookup_20190819
#                                     psp_swp_spc_calfiles_sensorgainoffsets_20190618_v02
#                                     psp_swp_spc_calfiles_sensorcrosstalk_20190210_v00
#                                     psp_swp_spc_calfiles_raytracesim_20181219_v00
#                                     psp_swp_spc_calfiles_dVthermalcorrection_20181217_v00
#                                     psp_swp_spc_calfiles_mvind2volt_20180801
#                                     psp_swp_spc_calfiles_effectiveAreaTable_v00
#     CDAWEB_PARENTS                  psp_swp_spc_l3i_00000000_v01
#                                     psp_swp_spc_l3i_20181120_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF TT2000 time [ns]
#       NOTES:  Spacecraft ephemeris time, expressed as the number of nanoseconds since J2000 (2000-01-01T12:00:00.000000000) with leap seconds included.    Please refer to CDF TT2000 documentation with regards to this convention.  This time corresponds to the first measurement of the spectrum. Owing to frequent changes in the operating mode, this is usually NOT regular cadence.
#  2. Proton density estimate from the 0th moment of the reduced distribution function (Only Good Quality)
#       NOTES:  This moment is a model-independant estimate of the proton density, but it is subject to confusion with alpha particles when present. Error bars represent estimated upper and lower limits.
#  3. ---> upper uncertainty
#       NOTES:  This moment is a model-independant estimate of the proton density, but it is subject to confusion with alpha particles when present. Error bars represent estimated upper and lower limits.
#  4. ---> lower uncertainty
#       NOTES:  This moment is a model-independant estimate of the proton density, but it is subject to confusion with alpha particles when present. Error bars represent estimated upper and lower limits.
#
EPOCH                       NP_MOMENT NP_MOMENT_DELTAHIGH NP_MOMENT_DELTALOW
Year____Secs-of-year (Good_Q)_cm^{-3}   (Good_Qs)_cm^{-3}  (Good_Qs)_cm^{-3}
2018 27919376.736343     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919404.698423          20.6431             22.3994            1.68899
2018 27919432.660482          22.0190             16.2456           0.947559
2018 27919460.622542     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919488.584622     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919516.546661          19.8770             21.3245            2.42389
2018 27919544.508741          17.7649             23.6896            1.30820
2018 27919572.470800     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919600.432860          22.7111             17.7820            1.94004
2018 27919628.394940          18.1219             21.7221            1.69044
2018 27919656.356999          18.3813             23.8818            2.32395
2018 27919684.319059     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919712.281118     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919740.243178          21.3649             19.6821            1.03369
2018 27919768.205258     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919796.167317          19.9697             34.1734            4.08864
2018 27919824.129377          22.3506             23.4019            1.09381
2018 27919852.091437          20.0704             24.9951            1.74421
2018 27919880.053496          20.6950             26.9120            1.50155
2018 27919908.015576          22.6587             27.1389            2.35974
2018 27919935.977635          23.9080             21.6433            1.71487
2018 27919963.939695     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27919991.901755     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920019.863834     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920047.825874     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920075.787954          18.7458             31.0584            1.63183
2018 27920103.750013     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920131.712073     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920159.674152          18.2793             32.0542            2.56969
2018 27920187.636192          28.5931             16.6901            1.74175
2018 27920215.598272     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920243.560331     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920271.522391     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920299.484470     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920327.446530          20.5204             23.9362            1.26417
2018 27920355.408589     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920383.370649     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920411.332709          19.6777             25.6603            2.05744
2018 27920439.294788          17.3623             25.4936            1.69499
2018 27920467.256848     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920495.218908          16.9442             27.6727            3.98486
2018 27920523.180967          21.6241             23.5722            1.08585
2018 27920551.143027     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920579.105086          20.7670             25.4318            1.10884
2018 27920607.067166     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920635.029226     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920662.991285          21.1848             18.1174            1.31289
2018 27920690.953345          19.6400             21.9455            1.38766
2018 27920718.915405     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920746.877484          19.3768             21.2120            2.01993
2018 27920774.839544          20.2675             23.0342           0.814826
2018 27920802.801603     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920830.763663     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920858.725723     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920886.687802     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920914.649862          17.9634             26.6244            2.54068
2018 27920942.611922     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27920970.574001          28.0243             13.3498           0.840666
2018 27920998.536041     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921026.498120     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921054.460180          19.7404             26.8051            1.87896
2018 27921082.422240          21.1673             28.1015            1.51377
2018 27921110.384319     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921138.346379     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921166.308418          20.3917             28.4021            2.65906
2018 27921194.270498          21.9162             27.7985            2.87778
2018 27921222.232558          20.8427             28.1765            1.46508
2018 27921250.194617          23.2329             18.9064            1.01445
2018 27921278.156697     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921306.118756     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921334.080816          19.2254             24.7829            1.36882
2018 27921362.042876          19.6159             24.0820            2.04557
2018 27921390.004935          20.6688             24.8322            1.57287
2018 27921417.967015          22.6308             21.4994            1.90800
2018 27921445.929075          19.7268             27.9643            2.83651
2018 27921473.891134     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921501.853194     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921529.815253     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921557.777313     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921585.739393          20.5012             27.2391            1.05046
2018 27921613.701452     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921641.663512          18.9663             29.9561            2.57658
2018 27921669.625571          19.8588             18.9377            1.78379
2018 27921697.587631     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921725.549711     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921753.511770          22.5927             16.8790            1.56322
2018 27921781.473830     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921809.435889     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921837.397949     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921865.360029          19.2810             22.7332            2.08139
2018 27921893.322088     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921921.284148     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27921949.246228          21.8404             23.6481            2.25240
2018 27921977.208267          18.9282             23.3108            1.71706
2018 27922005.170347     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922033.132406          21.5056             21.1606            1.25888
2018 27922061.094466          18.3244             22.8044            2.35004
2018 27922089.056546          17.5550             29.7809            1.12094
2018 27922117.018605     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922144.980645     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922172.942724          20.9973             18.8234           0.903543
2018 27922200.904784     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922228.866844     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922256.828923     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922284.790983          23.9461             27.8748            1.84838
2018 27922312.753042          24.3187             16.0329           0.984993
2018 27922340.715102     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922368.677162          21.0906             22.2369            1.19723
2018 27922396.639241          18.7390             26.4989            2.48992
2018 27922424.601301          18.2033             22.8115            1.39563
2018 27922452.563361          19.4904             22.5281            1.70240
2018 27922480.525420     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922508.487480     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922536.449559          21.4177             24.9519            2.15225
2018 27922564.411619     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922592.373679          25.5716             16.5180            1.87367
2018 27922620.335738          20.1654             24.5317            2.01520
2018 27922648.297798          19.0922             29.0085            2.14893
2018 27922676.259858          20.3084             25.5658            2.32443
2018 27922704.221937     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922732.183997          19.4339             26.6509            2.62602
2018 27922760.146056          27.2706             21.3611            1.86288
2018 27922788.108116          21.3559             27.0925            1.93929
2018 27922816.070176     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922844.032255          25.6658             20.2794            1.76775
2018 27922871.994315     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27922899.956374          18.0883             26.5306            2.75625
2018 27922927.918434          21.2283             25.4793            2.36755
2018 27922955.880494          20.8135             31.4956            2.18148
2018 27922983.842573          21.7769             28.3571            2.58732
2018 27923011.804633          25.4226             21.6027            2.62196
2018 27923039.766692          19.9605             32.2376            2.64956
2018 27923067.728752          20.2473             26.9061            2.95243
2018 27923095.690812          18.7475             30.1554            2.46831
2018 27923123.652891     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923151.614951     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923179.577010     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923207.539070          19.6263             28.7991            2.31024
2018 27923235.501130          22.2278             23.6861            2.37324
2018 27923263.463189     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923291.425269     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923319.387329     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923347.349388     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923375.311448          20.3869             28.2167            1.69276
2018 27923403.273507     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923431.235587     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923459.197647          16.8903             32.4542            1.95118
2018 27923487.159706          20.7659             26.7872            2.86848
2018 27923515.121766          22.5629             23.1675            1.66416
2018 27923543.083826          21.6381             25.6611            2.54144
2018 27923571.045905          20.2323             31.1687            1.60434
2018 27923599.007965     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923626.970024          22.5898             25.8009            1.59421
2018 27923654.932084     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923682.894144     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923710.856203     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923738.818283          18.5485             32.9962            2.94818
2018 27923766.780342     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923794.742402     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923822.704462     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923850.666521          18.4867             23.3956           0.733687
2018 27923878.628601     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923906.590661          21.1604             21.6148            1.83985
2018 27923934.552720     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27923962.514780          21.5714             17.0530            1.33796
2018 27923990.476839          21.3425             22.1712            2.62948
2018 27924018.438919     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924046.400979          22.0094             19.1458            1.97528
2018 27924074.363038     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924102.325098     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924130.287157     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924158.249217          22.1259             20.2777            1.48086
2018 27924186.211297     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924214.173356          21.1069             29.1208            3.91532
2018 27924242.135416          18.0403             25.9155            1.04654
2018 27924270.097475     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924298.059535     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924326.021615     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924353.983674     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924381.945734     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924409.907794     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924437.869853     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924465.831933     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924493.793992     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924521.756032          18.2077             24.9910            1.76509
2018 27924549.718112          19.8948             27.7531            1.45827
2018 27924577.680171     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924605.642251     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924633.604310     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924661.566350          19.3340             24.0125            1.68646
2018 27924689.528430          16.6902             30.6215           0.879432
2018 27924717.490489          16.9274             25.0859            2.68536
2018 27924745.452549          18.8767             21.7169           0.776318
2018 27924773.414628     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924801.376668          19.7660             24.7460            1.60640
2018 27924829.338748     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924857.300807          17.9662             22.7793            2.02488
2018 27924885.262867          18.9411             23.7320            2.74999
2018 27924913.224947     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924941.186986     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27924969.149066          20.3993             18.0825            1.40612
2018 27924997.111126     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925025.073185          17.6352             25.8615            2.50072
2018 27925053.035265          18.8630             20.7949            1.45908
2018 27925080.997304          20.4004             21.7628            1.88935
2018 27925108.959364          20.6904             24.8630            1.78722
2018 27925136.921443          16.9831             28.5102            2.16438
2018 27925164.883503          25.6991             18.6350            1.67046
2018 27925192.845563     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925220.807642     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925248.769682          20.9578             28.3746            1.99539
2018 27925276.731762          19.8240             30.9738            3.24082
2018 27925304.693821          22.6088             32.1611            2.51801
2018 27925332.655881          15.6469             33.1772            1.08769
2018 27925360.617940          15.5633             30.9408            2.34269
2018 27925388.580000          17.9353             31.2821           0.895219
2018 27925416.542080     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925444.504139          17.4917             26.2821            2.58166
2018 27925472.466199     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925500.428259          21.7520             21.5778            1.15636
2018 27925528.390318     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925556.352378          19.1871             29.9669            4.04639
2018 27925584.314457          18.7743             19.7762            1.66940
2018 27925612.276517          16.6551             25.2333            1.71154
2018 27925640.238577          18.0321             19.3995            1.51512
2018 27925668.200636          18.6695             23.5024            1.95357
2018 27925696.162696          19.8752             20.6540            2.09280
2018 27925724.124775          21.9427             20.9237            1.31302
2018 27925752.086835          18.8400             26.4144            1.34781
2018 27925780.048894          20.0382             27.6886            1.46261
2018 27925808.010954     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925835.973014          19.0844             22.5431            1.92550
2018 27925863.935093          20.7265             27.5378            2.04506
2018 27925891.897153          19.3913             24.4620            1.69595
2018 27925919.859193     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27925947.821252          19.3648             23.0611            1.31398
2018 27925975.783332          18.6990             26.2624            1.18302
2018 27926003.745392          20.3723             23.0626           0.890782
2018 27926031.707451     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926059.669511          20.5720             17.5452            1.84196
2018 27926087.631590          19.9550             28.6779            1.89752
2018 27926115.593650          19.9552             28.4084            1.10777
2018 27926143.555710          19.6025             21.8138            1.77550
2018 27926171.517769     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926199.479829          17.0110             27.8981            1.35073
2018 27926227.441908          20.9349             23.0504            1.46886
2018 27926255.403968          20.6923             22.1647            1.20583
2018 27926283.366028          19.5583             22.1762            1.05070
2018 27926311.328087     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926339.290147          20.3784             25.2477            1.56242
2018 27926367.252226          19.3408             23.5278            1.09345
2018 27926395.214286          19.7006             28.3614            3.27607
2018 27926423.176346          21.8252             25.1919            2.37795
2018 27926451.138405          20.4696             23.8721            1.72227
2018 27926479.100465          22.3778             26.7037            1.68035
2018 27926507.062525     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926535.024604          17.7232             33.1181            1.61673
2018 27926562.986664          20.2735             22.9705            1.49295
2018 27926590.948723     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926618.910783          19.2138             23.9410            1.82848
2018 27926646.872843          18.5242             28.1932            2.13587
2018 27926674.834922          17.3623             28.8225            1.21567
2018 27926702.796982          16.6155             27.0268            2.03737
2018 27926730.759041     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926758.721101     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926786.683161     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926814.645240          21.2393             20.6487            2.10939
2018 27926842.607280     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926870.569340     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926898.531419     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926926.493479     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926954.455538     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27926982.417598     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927010.379658          17.7179             26.1239            1.82659
2018 27927038.341737          17.6512             29.8648            2.77491
2018 27927066.303797          22.0564             19.6426            1.61391
2018 27927094.265856     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927122.227916          17.8853             27.1602            2.83625
2018 27927150.189976          19.1680             20.6617            1.80178
2018 27927178.152055     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927206.114115          20.5856             27.8602            1.57597
2018 27927234.076174          18.3954             23.7572            1.69006
2018 27927262.038234          18.2583             31.1787            2.18756
2018 27927290.000294     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927317.962353          16.0748             35.0989            2.86735
2018 27927345.924433          17.6764             25.6296            2.26685
2018 27927373.886492     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927401.848552          20.8906             25.8462            1.46827
2018 27927429.810612     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927457.772672          21.7906             19.6003            1.68669
2018 27927485.734751          18.0769             25.5990            1.61061
2018 27927513.696791     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927541.658870          17.3006             20.4618            2.10389
2018 27927569.620930     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927597.582989     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927625.545069          19.3538             25.6476            1.63802
2018 27927653.507109          18.2073             23.3680            2.69502
2018 27927681.469168          18.6655             29.9010            1.49472
2018 27927709.431248     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927737.393308     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927765.355387     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927793.317427          19.2434             19.8781            1.85117
2018 27927821.279486          18.1087             27.6182            2.24717
2018 27927849.241566          20.4670             19.4520            1.65174
2018 27927877.203626          17.6073             26.5226            2.44366
2018 27927905.165685     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27927933.127745          20.7311             19.6275            1.33924
2018 27927961.089805          18.0453             28.0684            3.75456
2018 27927989.051884          18.0532             23.7381           0.849455
2018 27928017.013944          18.8656             21.9420            2.30377
2018 27928044.976003     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928072.938063          17.4304             27.5539            1.69831
2018 27928100.900123          16.7649             23.3337            2.56994
2018 27928128.862202     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928156.824262          11.6880             40.7811            1.73402
2018 27928184.786321     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928212.748381          18.6252             19.3324            1.36161
2018 27928240.710440          18.9526             22.8733            2.25938
2018 27928268.672500     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928296.634580          16.2004             37.1317            1.60339
2018 27928324.596619     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928352.558699          19.6929             25.8864            1.39735
2018 27928380.520759     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928408.482818          21.4672             21.7151            1.39837
2018 27928436.444898          16.9861             33.7811            1.95423
2018 27928464.406937          15.9745             32.9980            1.40513
2018 27928492.369017          17.6772             27.2852            1.70896
2018 27928520.331077          18.0627             24.2407            1.23151
2018 27928548.293136          17.3164             31.0926            2.28769
2018 27928576.255216     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928604.217256          17.8946             33.1740            1.59593
2018 27928632.179335          23.6992             22.8033            2.52128
2018 27928660.141395          19.6005             26.2878            1.86083
2018 27928688.103454     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928716.065534          21.1992             26.4789            1.76527
2018 27928744.027574          17.7938             25.8956            2.05433
2018 27928771.989633          20.3216             23.0739            1.44054
2018 27928799.951713          15.5752             31.6089            2.77144
2018 27928827.913772     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928855.875832          16.7648             27.4592            1.60155
2018 27928883.837892     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928911.799951          17.1025             23.1692            2.11943
2018 27928939.762031          16.4832             26.6150           0.938935
2018 27928967.724091     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27928995.686130     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929023.648210          21.0769             22.4605            1.88778
2018 27929051.610269          19.3841             19.8174            1.47819
2018 27929079.572329          18.5805             27.0293            1.57476
2018 27929107.534409          21.9394             23.7204            2.47365
2018 27929135.496448     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929163.458528          22.5211             22.3297            2.33759
2018 27929191.420587          23.0981             19.0641            1.13819
2018 27929219.382647          16.9735             25.4760            1.73164
2018 27929247.344727          19.7627             25.0496            1.46470
2018 27929275.306766          22.2586             27.9298            1.96863
2018 27929303.268846          18.1720             26.0387            2.20589
2018 27929331.230905          18.3811             24.9638            1.48051
2018 27929359.192965          21.5118             30.5672            1.78646
2018 27929387.155045          19.4754             25.5306            2.12402
2018 27929415.117084          19.9364             22.0050            1.66469
2018 27929443.079164          21.3770             23.2121            1.46210
2018 27929471.041224          16.2570             24.3096           0.904004
2018 27929499.003283          16.6718             34.3260            1.07813
2018 27929526.965363     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929554.927403          17.6900             26.3524            1.60120
2018 27929582.889462          16.3906             32.6016            1.90808
2018 27929610.851542     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929638.813601     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929666.775661          16.6415             29.4806           0.996440
2018 27929694.737720          16.8164             23.4383            1.14858
2018 27929722.699780          18.2876             23.4293            2.25774
2018 27929750.661860     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929778.623919          17.3498             27.1466            1.80932
2018 27929806.585979          15.3490             29.2074            2.74550
2018 27929834.548038          15.0874             27.3639            1.07173
2018 27929862.510098          20.0459             24.3984            2.22143
2018 27929890.472178          17.1141             26.8924            1.91842
2018 27929918.434237     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929946.396277     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27929974.358357          16.2821             27.7090            1.59849
2018 27930002.320416          19.6291             18.5728            1.53596
2018 27930030.282496     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27930058.244555          14.4959             29.5193            2.53343
2018 27930086.206595     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27930114.168675          18.7502             28.1785            1.62248
2018 27930142.130734     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27930170.092794          18.0645             23.4782            2.41326
2018 27930198.054873     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27930226.016913     -1.00000E+31        -1.00000E+31       -1.00000E+31
2018 27930253.978993          17.3317             23.6073           0.922962
2018 27930281.941052          16.7316             23.6429           0.826769
2018 27930309.903112          17.0704             20.7932            1.20953
2018 27930337.865172          24.3061             20.1357            2.30454
2018 27930365.827231          17.2822             28.0556            1.63856
